customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,acquisition_channel,signup_source,onboarding_completed,first_30d_watch_hours,sessions_first_30d,profiles_created,downloads_used,kids_profile_created,recommendation_click_rate,geography,primary_device,plan_tier,user_segment,referral_source,referral_sent,referred_signup_count,is_active_as_of_2025_03_01
NFX003641,2024-10-07,2025-01-10,22.99,monthly,1,App Store,Android App,1,33.3,22,2,1,1,0.52,US,Roku,Premium,Family,None,0,0,0
NFX003642,2024-03-06,2024-08-28,22.99,monthly,1,Email Re-engagement,Smart TV,0,22.0,9,1,0,1,0.34,US,iPad,Premium,Family,None,0,0,0
NFX003643,2024-12-08,,229.99,annual,1,Paid Search,Web,1,18.9,11,1,0,0,0.27,US,Android Phone,Premium,Young Adult,None,0,0,1
NFX003644,2023-11-23,2024-03-06,15.49,monthly,1,App Store,Android App,1,12.4,10,3,0,1,0.64,US,Android Phone,Standard,Young Adult,None,0,0,0
NFX003645,2024-10-11,2025-01-06,15.49,monthly,1,Partner Bundle,iOS App,1,31.3,21,1,1,0,0.36,Brazil,Android Tablet,Standard,Binge Watcher,None,0,0,0
NFX003646,2023-01-16,2024-02-22,6.99,monthly,1,TV Ad,iOS App,0,10.3,6,1,0,0,0.38,US,Android Phone,Mobile,Casual Viewer,None,0,0,0
NFX003647,2023-05-06,2024-03-27,22.99,monthly,1,Email Re-engagement,Web,1,11.8,7,3,0,0,0.45,India,Android Phone,Premium,Young Adult,None,0,0,0
NFX003648,2024-01-24,2024-09-14,15.49,monthly,1,App Store,iOS App,1,17.2,9,3,0,0,0.31,US,Android Tablet,Standard,Young Adult,None,0,0,0
NFX003649,2024-06-14,,15.49,monthly,1,Organic Search,Web,1,22.7,14,2,1,0,0.56,US,Android Phone,Standard,Binge Watcher,None,0,0,1
NFX003650,2024-02-09,2024-07-20,15.49,monthly,1,Organic Search,Android App,0,17.8,10,4,1,0,0.23,UK,Roku,Standard,Young Adult,None,0,0,0
NFX003651,2024-03-16,2024-03-28,6.99,monthly,1,Paid Social,iOS App,1,6.7,3,2,1,0,0.36,Canada,Web Browser,Mobile,Family,None,0,0,0
NFX003652,2023-09-24,,15.49,monthly,1,TV Ad,iOS App,1,14.2,9,3,0,0,0.48,US,iPhone,Standard,Young Adult,None,0,0,1
NFX003653,2024-02-27,2024-06-20,154.99,annual,1,Referral,Partner Landing Page,1,12.0,8,3,0,0,0.35,US,Android Phone,Standard,Casual Viewer,Friend Invite,0,0,0
NFX003654,2023-05-21,2024-06-15,15.49,monthly,1,TV Ad,iOS App,1,16.2,12,2,0,0,0.47,Mexico,Roku,Standard,Young Adult,None,0,0,0
NFX003655,2023-11-19,2024-01-06,9.99,monthly,1,Paid Search,Web,1,35.3,19,1,0,0,0.5,India,Web Browser,Basic,Binge Watcher,None,0,0,0
NFX003656,2024-04-23,2024-10-30,15.49,monthly,1,Organic Search,Android App,0,21.0,11,1,1,0,0.3,India,Roku,Standard,Young Adult,Friend Invite,0,0,0
NFX003657,2023-08-18,2023-10-16,9.99,monthly,1,TV Ad,Smart TV,0,12.9,9,2,0,0,0.23,UK,Android Phone,Basic,Value Seeker,None,0,0,0
NFX003658,2024-03-03,,15.49,monthly,1,App Store,Web,1,22.9,13,2,1,0,0.29,Germany,Apple TV,Standard,Casual Viewer,None,0,0,1
NFX003659,2023-05-18,2023-10-24,6.99,monthly,1,Referral,iOS App,0,23.2,10,1,0,0,0.31,UK,Roku,Mobile,Young Adult,Friend Invite,0,0,0
NFX003660,2023-02-12,2023-03-01,15.49,monthly,1,Referral,Web,0,20.7,17,2,0,0,0.26,Mexico,Smart TV,Standard,Family,Friend Invite,1,0,0
NFX003661,2024-08-13,,9.99,monthly,1,Partner Bundle,Web,1,23.1,11,1,0,0,0.43,Canada,Roku,Basic,Young Adult,None,0,0,1
NFX003662,2023-12-05,2025-02-19,9.99,monthly,1,Paid Search,Android App,0,24.5,16,2,0,0,0.36,US,Android Phone,Basic,Binge Watcher,None,0,0,0
NFX003663,2024-02-16,2024-07-10,15.49,monthly,1,Paid Social,Smart TV,1,29.2,17,1,0,0,0.32,UK,Web Browser,Standard,Binge Watcher,None,0,0,0
NFX003664,2024-07-11,,15.49,monthly,1,Paid Search,Web,1,0,1,1,1,0,0.65,US,iPhone,Standard,Casual Viewer,None,0,0,1
NFX003665,2024-11-17,2024-11-18,15.49,monthly,1,Paid Search,Smart TV,0,18.7,14,3,0,0,0.27,Canada,Web Browser,Standard,Young Adult,None,0,0,0
NFX003666,2023-03-16,2023-04-22,99.99,annual,1,Referral,Web,1,23.0,11,2,0,0,0.5,US,Web Browser,Basic,Family,Friend Invite,0,0,0
NFX003667,2024-10-27,,15.49,monthly,1,Organic Search,iOS App,0,16.1,10,3,0,0,0.28,US,iPhone,Standard,Young Adult,Family Share Prompt,0,0,1
NFX003668,2024-06-22,2024-12-13,6.99,monthly,1,App Store,Smart TV,0,19.6,8,1,0,0,0.34,US,Web Browser,Mobile,Binge Watcher,None,0,0,0
NFX003669,2023-07-20,2024-06-29,22.99,monthly,1,Referral,Partner Landing Page,1,30.1,16,2,0,1,0.52,India,Android Phone,Premium,Family,Partner Promo,0,0,0
NFX003670,2023-11-05,,15.49,monthly,1,Organic Search,Android App,1,11.4,6,2,0,0,0.37,Germany,iPhone,Standard,Value Seeker,None,0,0,1
NFX003671,2023-11-24,,6.99,monthly,1,TV Ad,Partner Landing Page,1,11.8,9,1,0,0,0.41,US,Android Phone,Mobile,Value Seeker,None,0,0,1
NFX003672,2023-02-06,,99.99,annual,1,Organic Search,Web,1,17.5,9,1,1,0,0.42,US,Android Phone,Basic,Young Adult,None,0,0,1
NFX003673,2024-06-14,,15.49,monthly,1,App Store,Android App,1,30.7,15,1,0,0,0.57,US,Web Browser,Standard,Binge Watcher,None,0,0,1
NFX003674,2023-08-23,2024-08-13,15.49,monthly,1,Organic Search,Partner Landing Page,1,21.3,11,2,0,0,0.3,US,Smart TV,Standard,Young Adult,None,1,2,0
NFX003675,2023-05-20,,15.49,monthly,1,Paid Social,Web,1,27.2,13,2,1,0,0.4,India,Smart TV,Standard,Binge Watcher,None,0,0,1
NFX003676,2024-08-29,2024-09-01,9.99,monthly,1,Partner Bundle,iOS App,1,18.5,9,3,1,0,0.54,UK,iPad,Basic,Family,None,0,0,0
NFX003677,2023-07-18,,15.49,monthly,1,Direct,iOS App,1,18.4,9,2,0,0,0.44,US,Apple TV,Standard,Young Adult,None,0,0,1
NFX003678,2023-05-26,2023-05-27,15.49,monthly,1,Organic Search,Web,1,3.0,1,3,0,0,0.52,US,Android Phone,Standard,Young Adult,None,0,0,0
NFX003679,2023-08-17,2024-10-21,9.99,monthly,0,Email Re-engagement,Web,1,35.6,17,2,0,0,0.56,Mexico,Android Phone,Basic,Binge Watcher,None,0,0,0
NFX003680,2023-01-03,2024-03-11,15.49,monthly,1,TV Ad,Smart TV,1,17.6,7,3,0,1,0.4,Germany,Smart TV,Standard,Young Adult,None,0,0,0
NFX003681,2024-10-08,2024-11-14,9.99,monthly,1,Partner Bundle,Web,1,19.8,9,1,0,0,0.47,US,Web Browser,Basic,Young Adult,None,0,0,0
NFX003682,2023-06-26,2023-10-26,9.99,monthly,1,Organic Search,Web,0,7.7,3,1,0,0,0.27,Mexico,iPhone,Basic,Casual Viewer,None,0,0,0
NFX003683,2024-12-18,,15.49,monthly,1,Referral,iOS App,1,19.3,9,3,1,0,0.53,India,Smart TV,Standard,Value Seeker,Friend Invite,0,0,1
NFX003684,2023-07-24,2024-10-10,15.49,monthly,1,Referral,Web,1,13.0,9,2,1,0,0.36,India,Smart TV,Standard,Young Adult,Family Share Prompt,0,0,0
NFX003685,2023-12-06,2024-03-19,15.49,monthly,1,Organic Search,Web,1,27.0,20,1,0,0,0.29,Mexico,iPhone,Standard,Family,None,0,0,0
NFX003686,2024-02-17,2024-05-20,9.99,monthly,1,Referral,Android App,1,12.6,6,1,1,0,0.36,India,Smart TV,Basic,Value Seeker,Friend Invite,0,0,0
NFX003687,2023-02-25,2024-06-08,15.49,monthly,1,Organic Search,Web,1,16.6,7,3,0,0,0.3,Canada,Web Browser,Standard,Value Seeker,None,0,0,0
NFX003688,2024-08-31,,15.49,monthly,1,Organic Search,Android App,1,30.4,16,2,1,1,0.45,US,iPad,Standard,Family,None,1,0,1
NFX003689,2023-10-09,,99.99,annual,1,Partner Bundle,Web,1,13.2,9,1,0,0,0.33,India,Roku,Basic,Family,None,0,0,1
NFX003690,2023-10-06,2024-09-01,15.49,monthly,1,Partner Bundle,Web,1,10.8,6,2,1,0,0.38,India,Web Browser,Standard,Young Adult,None,0,0,0
NFX003691,2023-05-01,2023-07-11,15.49,monthly,1,Paid Social,Android App,1,18.6,13,2,0,0,0.38,US,Android Phone,Standard,Family,None,0,0,0
NFX003692,2023-01-09,2023-02-14,9.99,monthly,1,Referral,Smart TV,1,0,1,2,0,0,0.35,Germany,Apple TV,Basic,Value Seeker,Friend Invite,0,0,0
NFX003693,2024-05-26,2024-11-21,22.99,monthly,1,Paid Social,Smart TV,1,29.3,13,4,0,0,0.58,US,Smart TV,Premium,Family,None,0,0,0
NFX003694,2023-08-07,2023-08-09,6.99,monthly,1,Email Re-engagement,iOS App,0,7.3,4,3,1,0,0.33,Brazil,Roku,Mobile,Young Adult,None,0,0,0
NFX003695,2024-11-05,,154.99,annual,1,Paid Social,Web,1,24.7,16,2,0,0,0.42,Germany,iPhone,Standard,Family,None,0,0,1
NFX003696,2024-11-01,2024-12-10,9.99,monthly,1,Email Re-engagement,Web,0,12.6,5,2,0,0,0.33,Mexico,Android Phone,Basic,Value Seeker,None,0,0,0
NFX003697,2024-06-13,2024-10-15,6.99,monthly,1,TV Ad,Web,0,8.7,5,2,0,0,0.21,Mexico,Android Tablet,Mobile,Young Adult,None,0,0,0
NFX003698,2023-06-24,2023-06-28,9.99,monthly,1,Paid Search,Partner Landing Page,1,21.6,15,4,0,0,0.52,Canada,Android Phone,Basic,Family,None,0,0,0
NFX003699,2024-12-16,,15.49,monthly,1,TV Ad,Android App,1,26.2,14,2,1,0,0.5,US,Android Phone,Standard,Young Adult,None,0,0,1
NFX003700,2023-12-30,2025-01-27,6.99,monthly,1,Partner Bundle,Web,1,15.2,10,1,0,1,0.48,India,iPhone,Mobile,Family,None,0,0,0
NFX003701,2023-02-05,2024-05-03,15.49,monthly,1,TV Ad,iOS App,1,14.0,9,3,1,0,0.34,US,Roku,Standard,Young Adult,None,0,0,0
NFX003702,2023-11-20,2024-01-05,9.99,monthly,1,Direct,Smart TV,1,16.2,6,1,0,0,0.46,Canada,Android Tablet,Basic,Family,None,0,0,0
NFX003703,2023-07-01,2025-02-10,15.49,monthly,1,Organic Search,iOS App,1,16.4,8,3,0,0,0.53,UK,Android Phone,Standard,Young Adult,None,0,0,0
NFX003704,2023-07-27,2024-01-30,15.49,monthly,1,Paid Social,Web,1,25.6,14,1,0,0,0.31,India,Android Phone,Standard,Binge Watcher,None,0,0,0
NFX003705,2024-10-02,,6.99,monthly,1,Paid Search,Web,1,15.1,10,2,0,0,0.31,Canada,iPhone,Mobile,Young Adult,None,0,0,1
NFX003706,2023-02-23,2023-02-24,9.99,monthly,1,Paid Search,Web,1,8.7,6,2,0,0,0.34,US,Smart TV,Basic,Casual Viewer,None,0,0,0
NFX003707,2025-02-16,,15.49,monthly,1,Partner Bundle,iOS App,0,13.5,7,3,1,0,0.2,US,Android Phone,Standard,Young Adult,None,0,0,1
NFX003708,2025-01-17,2025-02-23,15.49,monthly,1,Referral,iOS App,1,15.5,9,3,0,0,0.28,India,Android Phone,Standard,Young Adult,Friend Invite,0,0,0
NFX003709,2024-12-07,,15.49,monthly,1,Paid Search,Web,1,11.0,5,1,0,0,0.44,Brazil,iPad,Standard,Young Adult,None,0,0,1
NFX003710,2023-08-22,2023-10-20,15.49,monthly,1,Email Re-engagement,Android App,1,19.9,13,2,0,1,0.34,Brazil,iPhone,Standard,Family,None,1,2,0
NFX003711,2023-03-31,2024-06-30,6.99,monthly,1,Paid Search,iOS App,1,19.2,8,1,1,0,0.5,Brazil,iPhone,Mobile,Family,None,0,0,0
NFX003712,2024-04-09,2024-06-11,69.99,annual,1,Direct,Web,0,0.6,1,1,0,0,0.45,Mexico,Smart TV,Mobile,Casual Viewer,None,0,0,0
NFX003713,2025-02-13,,15.49,monthly,1,Organic Search,Web,1,7.9,5,2,0,0,0.4,Germany,Smart TV,Standard,Value Seeker,None,0,0,1
NFX003714,2024-06-20,2024-07-21,15.49,monthly,0,Organic Search,Web,1,30.5,14,2,0,0,0.45,Mexico,iPhone,Standard,Binge Watcher,None,0,0,0
NFX003715,2024-01-11,2024-06-13,15.49,monthly,1,Referral,iOS App,1,12.7,7,3,0,0,0.36,Brazil,iPhone,Standard,Value Seeker,Friend Invite,0,0,0
NFX003716,2024-12-25,2025-01-11,22.99,monthly,1,Referral,Web,0,1.2,1,3,0,0,0.33,US,Web Browser,Premium,Casual Viewer,Friend Invite,0,0,0
NFX003717,2023-09-23,2023-11-03,15.49,monthly,1,Organic Search,Android App,1,9.2,6,2,1,1,0.15,US,Web Browser,Standard,Family,None,0,0,0
NFX003718,2023-06-24,2023-11-02,15.49,monthly,1,Paid Search,Smart TV,0,2.7,1,2,1,1,0.48,India,iPhone,Standard,Value Seeker,None,0,0,0
NFX003719,2024-04-08,,22.99,monthly,1,TV Ad,Android App,1,32.0,19,3,0,0,0.36,Germany,Web Browser,Premium,Binge Watcher,None,1,0,1
NFX003720,2024-08-26,2024-12-08,22.99,monthly,1,Paid Social,Android App,1,25.2,10,2,0,1,0.42,US,Smart TV,Premium,Family,None,0,0,0
NFX003721,2023-07-21,,22.99,monthly,1,Paid Social,Web,1,34.8,24,3,0,0,0.35,India,iPhone,Premium,Binge Watcher,None,0,0,1
NFX003722,2024-02-02,2024-07-30,99.99,annual,1,Organic Search,iOS App,1,4.7,2,1,0,0,0.5,UK,Android Phone,Basic,Casual Viewer,Family Share Prompt,0,0,0
NFX003723,2023-07-24,2024-03-16,15.49,monthly,1,Direct,iOS App,1,36.5,15,2,0,0,0.24,Brazil,iPad,Standard,Binge Watcher,None,1,0,0
NFX003724,2023-03-27,2024-01-28,22.99,monthly,1,Paid Social,Web,1,18.5,9,3,1,0,0.36,UK,Apple TV,Premium,Casual Viewer,None,0,0,0
NFX003725,2024-05-17,,6.99,monthly,1,Referral,iOS App,1,14.1,6,2,0,0,0.55,Brazil,Smart TV,Mobile,Binge Watcher,Friend Invite,0,0,1
NFX003726,2024-11-23,,22.99,monthly,1,Organic Search,Android App,1,31.8,21,1,0,0,0.43,UK,Web Browser,Premium,Binge Watcher,None,0,0,1
NFX003727,2023-12-06,2024-03-28,6.99,monthly,1,TV Ad,Web,1,5.5,3,1,0,1,0.51,UK,iPhone,Mobile,Family,None,0,0,0
NFX003728,2024-04-07,2024-09-18,15.49,monthly,1,Organic Search,Web,0,11.7,7,4,1,0,0.51,India,iPhone,Standard,Family,None,0,0,0
NFX003729,2024-08-10,,15.49,monthly,1,Referral,Partner Landing Page,1,19.6,15,2,0,1,0.4,UK,Android Phone,Standard,Family,Friend Invite,0,0,1
NFX003730,2023-07-16,2024-01-23,15.49,monthly,1,Paid Social,iOS App,1,16.2,12,2,0,0,0.42,UK,Apple TV,Standard,Value Seeker,None,0,0,0
NFX003731,2023-12-19,2024-01-18,15.49,monthly,1,Paid Social,Partner Landing Page,0,20.6,16,3,1,0,0.34,UK,Web Browser,Standard,Family,None,1,1,0
NFX003732,2024-03-19,,15.49,monthly,1,Paid Search,iOS App,1,16.6,11,3,0,0,0.33,US,Android Phone,Standard,Casual Viewer,None,0,0,1
NFX003733,2024-09-13,2024-10-13,22.99,monthly,1,Organic Search,iOS App,1,24.4,17,1,0,1,0.49,Canada,Android Phone,Premium,Family,None,0,0,0
NFX003734,2023-10-26,2024-02-22,6.99,monthly,1,Partner Bundle,Web,1,13.4,6,2,0,0,0.46,US,Apple TV,Mobile,Value Seeker,Friend Invite,0,0,0
NFX003735,2023-10-17,2023-11-24,15.49,monthly,1,Direct,Web,0,7.5,3,4,1,1,0.05,US,Android Phone,Standard,Casual Viewer,None,0,0,0
NFX003736,2023-01-31,,9.99,monthly,1,Partner Bundle,iOS App,1,25.8,13,1,0,0,0.44,India,Smart TV,Basic,Binge Watcher,None,0,0,1
NFX003737,2023-02-14,2024-08-31,9.99,monthly,1,Paid Search,iOS App,1,14.1,6,2,1,0,0.33,US,Roku,Basic,Young Adult,None,0,0,0
NFX003738,2024-07-22,,9.99,monthly,1,Referral,Web,1,28.2,23,1,1,0,0.59,UK,iPhone,Basic,Binge Watcher,Friend Invite,0,0,1
NFX003739,2023-06-02,2023-12-23,15.49,monthly,1,Referral,Android App,1,15.5,9,3,0,0,0.3,Brazil,Android Phone,Standard,Young Adult,Friend Invite,1,1,0
NFX003740,2023-06-10,2024-01-11,15.49,monthly,1,Organic Search,Android App,1,29.3,15,3,0,0,0.26,Brazil,Apple TV,Standard,Binge Watcher,None,0,0,0
NFX003741,2024-10-07,,6.99,monthly,1,Direct,Android App,1,26.5,11,2,1,0,0.21,Mexico,Web Browser,Mobile,Binge Watcher,None,0,0,1
NFX003742,2024-12-22,,22.99,monthly,1,Partner Bundle,Web,1,26.6,11,4,0,0,0.3,Germany,Smart TV,Premium,Binge Watcher,None,0,0,1
NFX003743,2023-11-11,2023-12-11,15.49,monthly,1,Paid Social,Android App,1,15.4,8,2,0,1,0.44,Mexico,Android Phone,Standard,Family,None,0,0,0
NFX003744,2024-03-04,,99.99,annual,1,Paid Social,iOS App,1,16.3,7,1,0,0,0.46,US,Web Browser,Basic,Young Adult,None,0,0,1
NFX003745,2024-10-07,2024-12-08,15.49,monthly,1,Paid Social,Web,0,31.9,17,2,0,0,0.39,US,Android Phone,Standard,Young Adult,None,0,0,0
NFX003746,2023-01-09,2023-04-20,6.99,monthly,1,Direct,Smart TV,1,5.1,4,2,0,0,0.55,Mexico,iPhone,Mobile,Young Adult,None,0,0,0
NFX003747,2024-02-28,2024-06-12,9.99,monthly,1,Organic Search,Android App,1,0,1,3,0,0,0.39,India,Roku,Basic,Value Seeker,None,0,0,0
NFX003748,2024-12-16,,9.99,monthly,1,TV Ad,Partner Landing Page,1,25.2,12,1,1,0,0.38,Canada,Smart TV,Basic,Binge Watcher,None,0,0,1
NFX003749,2024-10-22,2025-01-28,9.99,monthly,1,Referral,Web,0,5.6,4,1,1,1,0.4,India,Web Browser,Basic,Value Seeker,Friend Invite,0,0,0
NFX003750,2024-06-19,2024-10-16,9.99,monthly,1,Direct,Web,1,4.5,2,2,0,0,0.42,Canada,Android Phone,Basic,Casual Viewer,None,0,0,0
NFX003751,2024-01-17,,99.99,annual,1,Partner Bundle,iOS App,1,25.0,14,1,0,0,0.32,UK,Web Browser,Basic,Binge Watcher,None,0,0,1
NFX003752,2024-03-20,2024-04-25,15.49,monthly,1,App Store,Android App,0,21.7,10,3,0,0,0.25,India,Smart TV,Standard,Family,None,0,0,0
NFX003753,2024-07-05,,15.49,monthly,1,App Store,Android App,1,10.1,7,2,0,0,0.33,US,Roku,Standard,Value Seeker,None,0,0,1
NFX003754,2024-08-02,,22.99,monthly,1,Organic Search,iOS App,1,21.0,16,3,0,0,0.45,Brazil,Android Phone,Premium,Young Adult,None,0,0,1
NFX003755,2023-08-31,,6.99,monthly,1,Organic Search,Android App,1,21.0,14,2,0,1,0.28,Canada,Smart TV,Mobile,Binge Watcher,None,0,0,1
NFX003756,2024-06-09,2024-08-24,15.49,monthly,1,Partner Bundle,iOS App,0,8.8,5,2,1,0,0.43,UK,Android Phone,Standard,Casual Viewer,None,1,1,0
NFX003757,2023-09-10,,22.99,monthly,1,TV Ad,Android App,0,19.7,8,2,0,0,0.46,Mexico,Android Phone,Premium,Value Seeker,None,0,0,1
NFX003758,2024-11-02,,22.99,monthly,1,Referral,iOS App,1,28.7,15,1,1,0,0.47,US,Android Phone,Premium,Family,Friend Invite,0,0,1
NFX003759,2025-01-25,,15.49,monthly,1,Paid Social,Android App,1,22.4,17,1,1,0,0.54,US,Web Browser,Standard,Young Adult,None,0,0,1
NFX003760,2023-06-21,,15.49,monthly,1,Direct,Android App,1,9.2,6,2,1,0,0.42,UK,iPad,Standard,Value Seeker,None,0,0,1
NFX003761,2023-02-07,,15.49,monthly,1,Organic Search,Android App,1,15.4,8,3,1,0,0.45,Canada,iPhone,Standard,Family,None,0,0,1
NFX003762,2025-01-23,,9.99,monthly,1,TV Ad,Web,1,11.0,6,1,0,0,0.47,India,Android Phone,Basic,Value Seeker,None,0,0,1
NFX003763,2024-10-01,2025-02-27,15.49,monthly,1,TV Ad,Web,1,17.6,13,3,0,0,0.48,US,iPad,Standard,Value Seeker,None,0,0,0
NFX003764,2024-05-06,2024-12-10,9.99,monthly,1,Paid Social,Web,1,6.2,3,2,0,0,0.29,Canada,Web Browser,Basic,Young Adult,None,0,0,0
NFX003765,2024-12-09,,154.99,annual,1,Paid Social,Partner Landing Page,1,15.3,10,1,1,0,0.3,US,Smart TV,Standard,Value Seeker,None,0,0,1
NFX003766,2023-01-13,2023-04-06,15.49,monthly,1,Paid Social,Web,1,2.7,1,2,1,0,0.44,US,Web Browser,Standard,Value Seeker,None,0,0,0
NFX003767,2023-02-06,2024-01-21,15.49,monthly,1,Organic Search,Web,0,14.5,7,3,0,0,0.39,Canada,Smart TV,Standard,Young Adult,None,1,1,0
NFX003768,2024-08-23,,15.49,monthly,1,Email Re-engagement,Android App,1,14.4,7,1,0,0,0.4,US,Android Phone,Standard,Value Seeker,None,0,0,1
NFX003769,2024-12-06,2024-12-27,15.49,monthly,1,Referral,Web,1,31.2,21,2,0,0,0.38,US,Android Phone,Standard,Young Adult,Friend Invite,0,0,0
NFX003770,2024-02-02,2024-02-12,15.49,monthly,1,Paid Social,iOS App,1,17.7,8,2,0,0,0.48,Canada,Smart TV,Standard,Value Seeker,None,0,0,0
NFX003771,2023-05-04,2025-01-14,22.99,monthly,1,Paid Search,Android App,1,28.0,20,3,0,0,0.51,Mexico,Smart TV,Premium,Binge Watcher,Friend Invite,0,0,0
NFX003772,2023-03-12,2023-06-21,15.49,monthly,1,Organic Search,Web,1,9.8,5,2,1,0,0.52,India,iPhone,Standard,Value Seeker,None,0,0,0
NFX003773,2024-01-20,2024-03-06,15.49,monthly,1,Organic Search,Web,1,13.2,9,3,0,1,0.4,India,Android Phone,Standard,Family,None,1,1,0
NFX003774,2023-07-02,2024-06-26,15.49,monthly,1,Paid Social,Android App,1,19.6,16,3,1,0,0.45,Mexico,Roku,Standard,Family,None,0,0,0
NFX003775,2024-06-26,,15.49,monthly,1,Paid Search,Web,1,12.4,6,2,0,0,0.37,India,Roku,Standard,Value Seeker,Partner Promo,0,0,1
NFX003776,2024-05-31,2025-01-02,22.99,monthly,1,Organic Search,Android App,1,38.5,28,2,0,0,0.41,India,iPad,Premium,Binge Watcher,None,0,0,0
NFX003777,2023-01-03,,15.49,monthly,1,Paid Search,Web,1,17.1,12,3,1,1,0.47,Germany,Web Browser,Standard,Young Adult,None,0,0,1
NFX003778,2024-04-12,2024-08-04,15.49,monthly,0,Paid Social,Web,1,25.5,11,2,0,0,0.57,UK,Android Phone,Standard,Binge Watcher,None,1,3,0
NFX003779,2023-06-16,2024-03-16,15.49,monthly,1,Paid Social,Android App,1,31.7,14,4,0,0,0.53,Germany,Android Phone,Standard,Binge Watcher,None,0,0,0
NFX003780,2024-12-04,,6.99,monthly,1,Referral,Android App,1,9.9,4,2,0,1,0.56,Canada,iPad,Mobile,Family,Family Share Prompt,0,0,1
NFX003781,2023-04-01,,22.99,monthly,1,Organic Search,iOS App,1,27.6,18,2,1,0,0.48,Brazil,Android Phone,Premium,Young Adult,None,0,0,1
NFX003782,2024-04-06,2024-07-10,15.49,monthly,1,Partner Bundle,Web,1,19.7,11,2,0,0,0.42,US,iPad,Standard,Value Seeker,None,0,0,0
NFX003783,2023-09-10,2024-09-27,6.99,monthly,0,Organic Search,iOS App,1,20.5,15,2,1,0,0.35,India,Android Phone,Mobile,Binge Watcher,None,0,0,0
NFX003784,2023-10-15,2025-02-22,9.99,monthly,1,Paid Search,Android App,1,20.5,13,1,0,0,0.52,US,Smart TV,Basic,Young Adult,None,0,0,0
NFX003785,2023-03-06,2023-08-22,15.49,monthly,1,Organic Search,Web,1,32.0,21,2,1,0,0.45,India,Android Phone,Standard,Binge Watcher,None,0,0,0
NFX003786,2023-06-06,2024-03-08,15.49,monthly,1,Paid Search,Web,1,32.2,16,2,0,0,0.23,UK,Roku,Standard,Binge Watcher,None,0,0,0
NFX003787,2023-02-06,,6.99,monthly,1,Organic Search,iOS App,0,14.0,6,2,0,0,0.4,UK,Apple TV,Mobile,Value Seeker,Friend Invite,0,0,1
NFX003788,2024-11-05,,9.99,monthly,1,App Store,iOS App,1,3.4,2,1,0,0,0.49,Germany,Apple TV,Basic,Young Adult,None,0,0,1
NFX003789,2023-04-15,2023-04-23,15.49,monthly,1,Organic Search,Android App,0,18.8,10,4,1,0,0.5,India,Web Browser,Standard,Family,None,0,0,0
NFX003790,2025-02-11,,9.99,monthly,1,Organic Search,Web,1,4.2,2,1,0,0,0.41,Mexico,Apple TV,Basic,Casual Viewer,None,0,0,1
NFX003791,2023-08-18,2024-06-04,6.99,monthly,1,Partner Bundle,iOS App,1,6.5,3,1,0,1,0.4,Germany,Android Phone,Mobile,Young Adult,None,0,0,0
NFX003792,2024-04-11,,6.99,monthly,1,TV Ad,Android App,1,20.0,12,2,0,0,0.38,US,Smart TV,Mobile,Family,None,0,0,1
NFX003793,2023-08-20,2024-07-28,6.99,monthly,1,Paid Search,Web,0,22.2,10,2,0,0,0.17,Mexico,Smart TV,Mobile,Young Adult,None,0,0,0
NFX003794,2023-05-23,2023-05-27,15.49,monthly,1,App Store,Android App,0,34.7,20,2,0,0,0.39,US,Apple TV,Standard,Family,None,0,0,0
NFX003795,2023-11-10,2024-07-08,9.99,monthly,1,App Store,Web,1,0,1,3,1,0,0.68,India,Web Browser,Basic,Value Seeker,None,0,0,0
NFX003796,2024-05-25,2025-02-12,15.49,monthly,1,Partner Bundle,Web,1,18.4,8,3,0,0,0.43,US,Android Phone,Standard,Value Seeker,None,0,0,0
NFX003797,2024-08-07,,22.99,monthly,1,App Store,iOS App,1,17.6,11,2,1,0,0.45,US,Smart TV,Premium,Young Adult,None,0,0,1
NFX003798,2025-01-16,,9.99,monthly,1,App Store,Web,1,18.9,10,1,0,0,0.5,US,iPhone,Basic,Young Adult,None,0,0,1
NFX003799,2023-01-24,2023-02-04,15.49,monthly,1,Paid Social,iOS App,1,18.0,11,2,0,1,0.3,Brazil,Android Phone,Standard,Family,Friend Invite,0,0,0
NFX003800,2023-05-11,2024-04-26,6.99,monthly,1,App Store,Partner Landing Page,1,12.4,6,1,1,1,0.38,US,Web Browser,Mobile,Young Adult,None,0,0,0
NFX003801,2023-06-11,2023-09-16,15.49,monthly,1,Organic Search,Web,1,21.9,11,3,0,1,0.36,UK,Apple TV,Standard,Family,None,1,2,0
NFX003802,2025-01-10,,9.99,monthly,1,Paid Search,Web,1,8.3,5,2,1,0,0.4,Brazil,Android Tablet,Basic,Value Seeker,None,0,0,1
NFX003803,2023-11-26,2025-01-03,22.99,monthly,1,App Store,Web,1,8.1,3,1,0,0,0.52,India,Smart TV,Premium,Value Seeker,None,0,0,0
NFX003804,2025-02-02,,9.99,monthly,1,Referral,Smart TV,1,23.0,16,1,0,0,0.44,US,Smart TV,Basic,Family,Partner Promo,1,1,1
NFX003805,2023-03-31,2024-10-01,6.99,monthly,1,Direct,Smart TV,1,19.8,10,4,0,0,0.3,India,Apple TV,Mobile,Binge Watcher,None,0,0,0
